region,climatezone,stratum,age,age_ka,age_ka_scaled,n_datasets_marginalised,estimate,estimate_error,conf_low,conf_high,analysis,model_id,variable,model_profile,source_model_file,prediction_draws_used,prediction_range,prediction_estimand,value
Europe,Temperate_Without_dry_season,Europe__Temperate_Without_dry_season,4500,4.5,-0.02418529,93,0.80619738,0.02209578,0.76007814,0.84857119,pap_temporal,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season_2026-07-06__22c1eab7247ccee1a628e03e82721aba__.qs,1000,group_observed,equal_weighted_dataset_mean,0.80619738
Europe,Temperate_Without_dry_season,Europe__Temperate_Without_dry_season,5000,5,0.18684862,93,0.84407241,0.0262759,0.79072915,0.89508081,pap_temporal,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season_2026-07-06__22c1eab7247ccee1a628e03e82721aba__.qs,1000,group_observed,equal_weighted_dataset_mean,0.84407241
Europe,Temperate_Without_dry_season,Europe__Temperate_Without_dry_season,5500,5.5,0.39788254,93,0.90247167,0.02543916,0.85384054,0.95009369,pap_temporal,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season_2026-07-06__22c1eab7247ccee1a628e03e82721aba__.qs,1000,group_observed,equal_weighted_dataset_mean,0.90247167
Europe,Temperate_Without_dry_season,Europe__Temperate_Without_dry_season,6000,6,0.60891645,93,0.97736116,0.02704597,0.92522504,1.03060969,pap_temporal,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season_2026-07-06__22c1eab7247ccee1a628e03e82721aba__.qs,1000,group_observed,equal_weighted_dataset_mean,0.97736116
Europe,Temperate_Without_dry_season,Europe__Temperate_Without_dry_season,6500,6.5,0.81995036,93,1.05434897,0.02852037,1.00276176,1.11155964,pap_temporal,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season_2026-07-06__22c1eab7247ccee1a628e03e82721aba__.qs,1000,group_observed,equal_weighted_dataset_mean,1.05434897
Europe,Temperate_Without_dry_season,Europe__Temperate_Without_dry_season,7000,7,1.03098428,93,1.13509227,0.02997733,1.07882201,1.19531093,pap_temporal,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season_2026-07-06__22c1eab7247ccee1a628e03e82721aba__.qs,1000,group_observed,equal_weighted_dataset_mean,1.13509227
Europe,Temperate_Without_dry_season,Europe__Temperate_Without_dry_season,7500,7.5,1.24201819,92,1.23414086,0.0358462,1.16387906,1.30594606,pap_temporal,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season_2026-07-06__22c1eab7247ccee1a628e03e82721aba__.qs,1000,group_observed,equal_weighted_dataset_mean,1.23414086
Europe,Temperate_Without_dry_season,Europe__Temperate_Without_dry_season,8000,8,1.4530521,91,1.37582901,0.04208,1.29361412,1.46237035,pap_temporal,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season_2026-07-06__22c1eab7247ccee1a628e03e82721aba__.qs,1000,group_observed,equal_weighted_dataset_mean,1.37582901
Europe,Temperate_Without_dry_season,Europe__Temperate_Without_dry_season,8500,8.5,1.66408602,78,1.51103739,0.06841586,1.38345801,1.65725448,pap_temporal,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Europe__Temperate_Without_dry_season_2026-07-06__22c1eab7247ccee1a628e03e82721aba__.qs,1000,group_observed,equal_weighted_dataset_mean,1.51103739
Latin America,Arid,Latin America__Arid,500,0.5,-1.59621348,6,0.64502352,0.07236521,0.52312483,0.80344491,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.64502352
Latin America,Arid,Latin America__Arid,1000,1,-1.38472076,6,0.60593427,0.04463099,0.5220421,0.70250698,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.60593427
Latin America,Arid,Latin America__Arid,1500,1.5,-1.17322804,6,0.58374569,0.03998352,0.50519732,0.6593719,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.58374569
Latin America,Arid,Latin America__Arid,2000,2,-0.96173532,6,0.58128369,0.04058641,0.50031841,0.65568233,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.58128369
Latin America,Arid,Latin America__Arid,2500,2.5,-0.7502426,6,0.59840833,0.04162022,0.5188876,0.6751434,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.59840833
Latin America,Arid,Latin America__Arid,3000,3,-0.53874988,6,0.63350035,0.04123378,0.55239376,0.71396008,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.63350035
Latin America,Arid,Latin America__Arid,3500,3.5,-0.32725716,6,0.68383381,0.04198812,0.60588192,0.77221252,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.68383381
Latin America,Arid,Latin America__Arid,4000,4,-0.11576444,6,0.74354772,0.04972845,0.65514864,0.85388959,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.74354772
Latin America,Arid,Latin America__Arid,4500,4.5,0.09572828,6,0.8041042,0.05534795,0.70906299,0.92681967,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.8041042
Latin America,Arid,Latin America__Arid,5000,5,0.307221,6,0.85679061,0.06063471,0.75334902,0.99730527,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.85679061
Latin America,Arid,Latin America__Arid,5500,5.5,0.51871372,6,0.89329563,0.05683636,0.79682545,1.01194785,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.89329563
Latin America,Arid,Latin America__Arid,6000,6,0.73020644,6,0.92016926,0.05691877,0.81662293,1.04447687,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.92016926
Latin America,Arid,Latin America__Arid,6500,6.5,0.94169916,6,0.94996209,0.0627021,0.83171684,1.08636654,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.94996209
Latin America,Arid,Latin America__Arid,7000,7,1.15319188,6,0.99066907,0.07721821,0.8411989,1.15384056,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.99066907
Latin America,Arid,Latin America__Arid,7500,7.5,1.3646846,5,0.92541921,0.07753676,0.78553002,1.08468904,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.92541921
Latin America,Arid,Latin America__Arid,8000,8,1.57617732,4,0.86743759,0.08164499,0.72289699,1.03066504,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,0.86743759
Latin America,Arid,Latin America__Arid,8500,8.5,1.78767004,3,1.10646276,0.15298077,0.84607537,1.44439668,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Arid,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Arid_2026-07-06__e7e742ff80f907b340c16e30170babd2__.qs,1000,group_observed,equal_weighted_dataset_mean,1.10646276
Latin America,Polar,Latin America__Polar,500,0.5,-1.65161809,21,0.36655818,0.03724019,0.29793957,0.44281389,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36655818
Latin America,Polar,Latin America__Polar,1000,1,-1.4430854,26,0.36881374,0.0235402,0.32445811,0.416279,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36881374
Latin America,Polar,Latin America__Polar,1500,1.5,-1.23455271,26,0.41400181,0.023986940000000002,0.37065533,0.46585758,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.41400181
Latin America,Polar,Latin America__Polar,2000,2,-1.02602001,26,0.45914573,0.02668879,0.41498197,0.51559982,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.45914573
Latin America,Polar,Latin America__Polar,2500,2.5,-0.81748732,26,0.49867823,0.0287285,0.44762557,0.55991496,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.49867823
Latin America,Polar,Latin America__Polar,3000,3,-0.60895463,26,0.52855131,0.02899528,0.47572655,0.58976443,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.52855131
Latin America,Polar,Latin America__Polar,3500,3.5,-0.40042193,26,0.54799309,0.02837621,0.49560983,0.60572257,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.54799309
Latin America,Polar,Latin America__Polar,4000,4,-0.19188924,26,0.56133181,0.0300071,0.50242491,0.62012046,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.56133181
Latin America,Polar,Latin America__Polar,4500,4.5,0.01664345,26,0.574433,0.0299466,0.51602364,0.63585319,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.574433
Latin America,Polar,Latin America__Polar,5000,5,0.22517615,26,0.59548017,0.03407599,0.53090877,0.6633164,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.59548017
Latin America,Polar,Latin America__Polar,5500,5.5,0.43370884,26,0.63263837,0.03454895,0.56954238,0.70153156,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.63263837
Latin America,Polar,Latin America__Polar,6000,6,0.64224153,26,0.68688563,0.03737888,0.61452373,0.76437296,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.68688563
Latin America,Polar,Latin America__Polar,6500,6.5,0.85077423,25,0.7195121,0.03672717,0.65266711,0.79381693,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.7195121
Latin America,Polar,Latin America__Polar,7000,7,1.05930692,25,0.7975297,0.04190931,0.7203663,0.88904313,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.7975297
Latin America,Polar,Latin America__Polar,7500,7.5,1.26783961,25,0.88390899,0.05105011,0.79363217,0.99696292,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.88390899
Latin America,Polar,Latin America__Polar,8000,8,1.47637231,25,0.97842862,0.06261819,0.86674238,1.11010893,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,0.97842862
Latin America,Polar,Latin America__Polar,8500,8.5,1.684905,22,1.08663389,0.10197275,0.90793433,1.31679696,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Polar_2026-07-03__7a509a35c77187c682991a5572b168b3__.qs,1000,group_observed,equal_weighted_dataset_mean,1.08663389
Latin America,Temperate_Dry_Summer,Latin America__Temperate_Dry_Summer,500,0.5,-1.68076463,7,0.28739685,0.03851947,0.22192053,0.37609208,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer_2026-07-03__200fe73223896cf8e76beee27c12ade0__.qs,1000,group_observed,equal_weighted_dataset_mean,0.28739685
Latin America,Temperate_Dry_Summer,Latin America__Temperate_Dry_Summer,1000,1,-1.47423575,9,0.3398126,0.0299984,0.28968514,0.40620953,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer_2026-07-03__200fe73223896cf8e76beee27c12ade0__.qs,1000,group_observed,equal_weighted_dataset_mean,0.3398126
Latin America,Temperate_Dry_Summer,Latin America__Temperate_Dry_Summer,1500,1.5,-1.26770687,9,0.39932654,0.02884656,0.34838872,0.45677623,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer_2026-07-03__200fe73223896cf8e76beee27c12ade0__.qs,1000,group_observed,equal_weighted_dataset_mean,0.39932654
Latin America,Temperate_Dry_Summer,Latin America__Temperate_Dry_Summer,2000,2,-1.06117799,9,0.45656048,0.03108664,0.40439205,0.51971107,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer_2026-07-03__200fe73223896cf8e76beee27c12ade0__.qs,1000,group_observed,equal_weighted_dataset_mean,0.45656048
Latin America,Temperate_Dry_Summer,Latin America__Temperate_Dry_Summer,2500,2.5,-0.85464911,9,0.50837013,0.03442285,0.44756223,0.58414038,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer_2026-07-03__200fe73223896cf8e76beee27c12ade0__.qs,1000,group_observed,equal_weighted_dataset_mean,0.50837013
Latin America,Temperate_Dry_Summer,Latin America__Temperate_Dry_Summer,3000,3,-0.64812023,9,0.55885161,0.03808582,0.48829004,0.63981746,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer_2026-07-03__200fe73223896cf8e76beee27c12ade0__.qs,1000,group_observed,equal_weighted_dataset_mean,0.55885161
Latin America,Temperate_Dry_Summer,Latin America__Temperate_Dry_Summer,3500,3.5,-0.44159135,9,0.60812061,0.0413903,0.5353972,0.69346017,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer_2026-07-03__200fe73223896cf8e76beee27c12ade0__.qs,1000,group_observed,equal_weighted_dataset_mean,0.60812061
Latin America,Temperate_Dry_Summer,Latin America__Temperate_Dry_Summer,4000,4,-0.23506247,9,0.64905976,0.047294750000000003,0.56444919,0.74474909,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer_2026-07-03__200fe73223896cf8e76beee27c12ade0__.qs,1000,group_observed,equal_weighted_dataset_mean,0.64905976
Latin America,Temperate_Dry_Summer,Latin America__Temperate_Dry_Summer,4500,4.5,-0.0285336,9,0.67417975,0.04724691,0.58995051,0.7690788,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer_2026-07-03__200fe73223896cf8e76beee27c12ade0__.qs,1000,group_observed,equal_weighted_dataset_mean,0.67417975
Latin America,Temperate_Dry_Summer,Latin America__Temperate_Dry_Summer,5000,5,0.17799528,9,0.68228588,0.04865981,0.5911046,0.78494602,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer_2026-07-03__200fe73223896cf8e76beee27c12ade0__.qs,1000,group_observed,equal_weighted_dataset_mean,0.68228588
Latin America,Temperate_Dry_Summer,Latin America__Temperate_Dry_Summer,5500,5.5,0.38452416,9,0.67516317,0.04567561,0.59213401,0.77362299,pap_temporal,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Latin_America__Temperate_Dry_Summer_2026-07-03__200fe73223896cf8e76beee27c12ade0__.qs,1000,group_observed,equal_weighted_dataset_mean,0.67516317
