analysis,aggregation_level,predictor,profile,individual_sum,total_sum,pooled_allocation,n_models,signed_allocation,delta_from_signed,model_id,region,climatezone,age
spatial_spd,model,human,signed,0.1065,0.445,0.2393258426966292,1,0.2393258426966292,0,analysis=spatial_spd|dataset_id=41762|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.0638,0.146,0.436986301369863,1,0.436986301369863,0,analysis=spatial_spd|dataset_id=41764|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.0819,0.146,0.560958904109589,1,0.560958904109589,0,analysis=spatial_spd|dataset_id=41764|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.3247,0.484,0.6708677685950413,1,0.6708677685950413,0,analysis=spatial_spd|dataset_id=41770|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.1596,0.484,0.32975206611570246,1,0.32975206611570246,0,analysis=spatial_spd|dataset_id=41770|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.3898,0.458,0.8510917030567685,1,0.8510917030567685,0,analysis=spatial_spd|dataset_id=41835|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.0679,0.458,0.1482532751091703,1,0.1482532751091703,0,analysis=spatial_spd|dataset_id=41835|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.371,0.518,0.7162162162162162,1,0.7162162162162162,0,analysis=spatial_spd|dataset_id=4183|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.1473,0.518,0.2843629343629343,1,0.2843629343629343,0,analysis=spatial_spd|dataset_id=4183|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.2165,0.282,0.7677304964539008,1,0.7677304964539008,0,analysis=spatial_spd|dataset_id=41842|region=Europe|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,signed,0.0651,0.282,0.23085106382978726,1,0.23085106382978726,0,analysis=spatial_spd|dataset_id=41842|region=Europe|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,signed,0.6552,0.665,0.9852631578947368,1,0.9852631578947368,0,analysis=spatial_spd|dataset_id=4184|region=Europe|climatezone=Cold_Dry_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.01,0.665,0.015037593984962405,1,0.015037593984962405,0,analysis=spatial_spd|dataset_id=4184|region=Europe|climatezone=Cold_Dry_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.2529,0.354,0.7144067796610171,1,0.7144067796610171,0,analysis=spatial_spd|dataset_id=41909|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.1009,0.354,0.28502824858757064,1,0.28502824858757064,0,analysis=spatial_spd|dataset_id=41909|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.0488,0.051,0.9568627450980394,1,0.9568627450980394,0,analysis=spatial_spd|dataset_id=41911|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.0018,0.051,0.03529411764705882,1,0.03529411764705882,0,analysis=spatial_spd|dataset_id=41911|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.1655,0.252,0.6567460317460317,1,0.6567460317460317,0,analysis=spatial_spd|dataset_id=4192|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.087,0.252,0.34523809523809523,1,0.34523809523809523,0,analysis=spatial_spd|dataset_id=4192|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,-0.0194,0.039,-0.49743589743589745,1,-0.49743589743589745,0,analysis=spatial_spd|dataset_id=4197|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.0582,0.039,1.4923076923076923,1,1.4923076923076923,0,analysis=spatial_spd|dataset_id=4197|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.0418,0.062,0.6741935483870968,1,0.6741935483870968,0,analysis=spatial_spd|dataset_id=4198|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.0205,0.062,0.3306451612903226,1,0.3306451612903226,0,analysis=spatial_spd|dataset_id=4198|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.2748,0.565,0.48637168141592924,1,0.48637168141592924,0,analysis=spatial_spd|dataset_id=4200|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.2902,0.565,0.5136283185840709,1,0.5136283185840709,0,analysis=spatial_spd|dataset_id=4200|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.466,0.445,1.047191011235955,1,1.047191011235955,0,analysis=spatial_spd|dataset_id=4203|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,-0.0209,0.445,-0.04696629213483146,1,-0.04696629213483146,0,analysis=spatial_spd|dataset_id=4203|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.0679,0.293,0.23174061433447102,1,0.23174061433447102,0,analysis=spatial_spd|dataset_id=4209|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.2247,0.293,0.7668941979522185,1,0.7668941979522185,0,analysis=spatial_spd|dataset_id=4209|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.0544,0.278,0.19568345323741004,1,0.19568345323741004,0,analysis=spatial_spd|dataset_id=4213|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.2238,0.278,0.8050359712230215,1,0.8050359712230215,0,analysis=spatial_spd|dataset_id=4213|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.3003,0.381,0.7881889763779528,1,0.7881889763779528,0,analysis=spatial_spd|dataset_id=4239|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.0811,0.381,0.21286089238845146,1,0.21286089238845146,0,analysis=spatial_spd|dataset_id=4239|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.2644,0.556,0.47553956834532374,1,0.47553956834532374,0,analysis=spatial_spd|dataset_id=4251|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.2921,0.556,0.5253597122302158,1,0.5253597122302158,0,analysis=spatial_spd|dataset_id=4251|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.3029,0.283,1.0703180212014136,1,1.0703180212014136,0,analysis=spatial_spd|dataset_id=42542|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,-0.0199,0.283,-0.07031802120141344,1,-0.07031802120141344,0,analysis=spatial_spd|dataset_id=42542|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.2394,0.454,0.5273127753303964,1,0.5273127753303964,0,analysis=spatial_spd|dataset_id=42563|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.2143,0.454,0.47202643171806163,1,0.47202643171806163,0,analysis=spatial_spd|dataset_id=42563|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.3054,0.583,0.5238421955403088,1,0.5238421955403088,0,analysis=spatial_spd|dataset_id=42566|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.2773,0.583,0.4756432246998285,1,0.4756432246998285,0,analysis=spatial_spd|dataset_id=42566|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.1985,0.219,0.906392694063927,1,0.906392694063927,0,analysis=spatial_spd|dataset_id=4256|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.0209,0.219,0.09543378995433789,1,0.09543378995433789,0,analysis=spatial_spd|dataset_id=4256|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.3917,0.514,0.7620622568093385,1,0.7620622568093385,0,analysis=spatial_spd|dataset_id=42570|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.1221,0.514,0.2375486381322957,1,0.2375486381322957,0,analysis=spatial_spd|dataset_id=42570|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.1724,0.068,2.5352941176470587,1,2.5352941176470587,0,analysis=spatial_spd|dataset_id=4258|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,-0.1046,0.068,-1.538235294117647,1,-1.538235294117647,0,analysis=spatial_spd|dataset_id=4258|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.3886,0.512,0.7589843749999999,1,0.7589843749999999,0,analysis=spatial_spd|dataset_id=4259|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.1239,0.512,0.24199218749999998,1,0.24199218749999998,0,analysis=spatial_spd|dataset_id=4259|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.4758,0.581,0.8189328743545612,1,0.8189328743545612,0,analysis=spatial_spd|dataset_id=42649|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.1048,0.581,0.18037865748709125,1,0.18037865748709125,0,analysis=spatial_spd|dataset_id=42649|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.2754,0.287,0.9595818815331011,1,0.9595818815331011,0,analysis=spatial_spd|dataset_id=42668|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.0117,0.287,0.04076655052264809,1,0.04076655052264809,0,analysis=spatial_spd|dataset_id=42668|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.4336,0.486,0.8921810699588477,1,0.8921810699588477,0,analysis=spatial_spd|dataset_id=42671|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.0521,0.486,0.10720164609053498,1,0.10720164609053498,0,analysis=spatial_spd|dataset_id=42671|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.4857,0.5,0.9714,1,0.9714,0,analysis=spatial_spd|dataset_id=42681|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.0139,0.5,0.0278,1,0.0278,0,analysis=spatial_spd|dataset_id=42681|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.4385,0.425,1.031764705882353,1,1.031764705882353,0,analysis=spatial_spd|dataset_id=42683|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,-0.0133,0.425,-0.03129411764705882,1,-0.03129411764705882,0,analysis=spatial_spd|dataset_id=42683|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.2729,0.273,0.9996336996336995,1,0.9996336996336995,0,analysis=spatial_spd|dataset_id=42692|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,-3e-4,0.273,-0.0010989010989010987,1,-0.0010989010989010987,0,analysis=spatial_spd|dataset_id=42692|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.4365,0.452,0.9657079646017699,1,0.9657079646017699,0,analysis=spatial_spd|dataset_id=4269|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.0159,0.452,0.035176991150442476,1,0.035176991150442476,0,analysis=spatial_spd|dataset_id=4269|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.2541,0.188,1.351595744680851,1,1.351595744680851,0,analysis=spatial_spd|dataset_id=42720|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,-0.0663,0.188,-0.3526595744680851,1,-0.3526595744680851,0,analysis=spatial_spd|dataset_id=42720|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.2678,0.438,0.6114155251141552,1,0.6114155251141552,0,analysis=spatial_spd|dataset_id=42722|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.1707,0.438,0.38972602739726026,1,0.38972602739726026,0,analysis=spatial_spd|dataset_id=42722|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.1153,0.114,1.0114035087719297,1,1.0114035087719297,0,analysis=spatial_spd|dataset_id=42745|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,-0.0015,0.114,-0.013157894736842105,1,-0.013157894736842105,0,analysis=spatial_spd|dataset_id=42745|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.2715,0.415,0.6542168674698796,1,0.6542168674698796,0,analysis=spatial_spd|dataset_id=4279|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.1435,0.415,0.3457831325301205,1,0.3457831325301205,0,analysis=spatial_spd|dataset_id=4279|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.0904,0.069,1.3101449275362318,1,1.3101449275362318,0,analysis=spatial_spd|dataset_id=4286|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,-0.0213,0.069,-0.30869565217391304,1,-0.30869565217391304,0,analysis=spatial_spd|dataset_id=4286|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.5338,0.51,1.0466666666666669,1,1.0466666666666669,0,analysis=spatial_spd|dataset_id=4288|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,-0.0235,0.51,-0.046078431372549015,1,-0.046078431372549015,0,analysis=spatial_spd|dataset_id=4288|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.279,0.35,0.7971428571428573,1,0.7971428571428573,0,analysis=spatial_spd|dataset_id=4308|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.0709,0.35,0.2025714285714286,1,0.2025714285714286,0,analysis=spatial_spd|dataset_id=4308|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.3662,0.474,0.7725738396624473,1,0.7725738396624473,0,analysis=spatial_spd|dataset_id=4311|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.1073,0.474,0.22637130801687766,1,0.22637130801687766,0,analysis=spatial_spd|dataset_id=4311|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.21,0.499,0.42084168336673344,1,0.42084168336673344,0,analysis=spatial_spd|dataset_id=4314|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.289,0.499,0.5791583166332664,1,0.5791583166332664,0,analysis=spatial_spd|dataset_id=4314|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.4811,0.599,0.8031719532554258,1,0.8031719532554258,0,analysis=spatial_spd|dataset_id=4320|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.1177,0.599,0.1964941569282137,1,0.1964941569282137,0,analysis=spatial_spd|dataset_id=4320|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.1817,0.19,0.9563157894736842,1,0.9563157894736842,0,analysis=spatial_spd|dataset_id=43295|region=Latin America|climatezone=Cold_Dry_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.008,0.19,0.042105263157894736,1,0.042105263157894736,0,analysis=spatial_spd|dataset_id=43295|region=Latin America|climatezone=Cold_Dry_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.4164,0.397,1.048866498740554,1,1.048866498740554,0,analysis=spatial_spd|dataset_id=4330|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,signed,-0.0193,0.397,-0.04861460957178841,1,-0.04861460957178841,0,analysis=spatial_spd|dataset_id=4330|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.3469,0.403,0.8607940446650123,1,0.8607940446650123,0,analysis=spatial_spd|dataset_id=43513|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,signed,0.0565,0.403,0.1401985111662531,1,0.1401985111662531,0,analysis=spatial_spd|dataset_id=43513|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,signed,0.0963,0.348,0.2767241379310345,1,0.2767241379310345,0,analysis=spatial_spd|dataset_id=43525|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.2514,0.348,0.7224137931034483,1,0.7224137931034483,0,analysis=spatial_spd|dataset_id=43525|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.1293,0.203,0.6369458128078818,1,0.6369458128078818,0,analysis=spatial_spd|dataset_id=43533|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.0734,0.203,0.361576354679803,1,0.361576354679803,0,analysis=spatial_spd|dataset_id=43533|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.3806,0.42,0.9061904761904762,1,0.9061904761904762,0,analysis=spatial_spd|dataset_id=4355|region=Europe|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,signed,0.0398,0.42,0.09476190476190477,1,0.09476190476190477,0,analysis=spatial_spd|dataset_id=4355|region=Europe|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,signed,0.2075,0.566,0.3666077738515901,1,0.3666077738515901,0,analysis=spatial_spd|dataset_id=4359|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,signed,0.3581,0.566,0.6326855123674912,1,0.6326855123674912,0,analysis=spatial_spd|dataset_id=4359|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,signed,0.4108,0.396,1.0373737373737373,1,1.0373737373737373,0,analysis=spatial_spd|dataset_id=4360|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
