region,climate_zone,long,lat,dataset_id,filter_out,total_variance,human_predictor_unique,human_predictor_avg_share,human_predictor_total,climate_predictor_unique,climate_predictor_avg_share,climate_predictor_total,time_predictor_unique,time_predictor_avg_share,time_predictor_total,human_predictor_unique_percent,human_predictor_avg_share_percent,human_predictor_total_percent,climate_predictor_unique_percent,climate_predictor_avg_share_percent,climate_predictor_total_percent,time_predictor_unique_percent,time_predictor_avg_share_percent,time_predictor_total_percent
Asia,Arid,96.90074,37.27446,14612,FALSE,0.254,0.0246,0.023799999999999998,0.0484,0.086,0.05730000000000002,0.1433,0.045,0.017600000000000005,0.0626,9.68503937007874,9.37007874015748,19.05511811023622,33.85826771653543,22.559055118110244,56.41732283464568,17.716535433070867,6.9291338582677175,24.645669291338585
Asia,Arid,80.466667,50.416667,1845,FALSE,0.566,0,0,0,0.0054,0.2852,0.2906,0,0.28509999999999996,0.2749,0,0,0,0.9540636042402828,50.38869257950531,51.3427561837456,0,50.37102473498233,48.56890459363958
Asia,Arid,75.39858,49.36771,1860,FALSE,0.158,0,0,0,0,0.0934,0.0276,0.0367,0.0933,0.13,0,0,0,0,59.1139240506329,17.468354430379744,23.227848101265824,59.0506329113924,82.27848101265823
Asia,Arid,33.733333,37.5,24175,FALSE,0.559,0,0.0442,0.0351,0,0.2694,0.2278,0.0908,0.20540000000000003,0.2962,0,7.906976744186046,6.27906976744186,0,48.19320214669051,40.75134168157424,16.2432915921288,36.74418604651163,52.98747763864042
Asia,Arid,90.49975,49.48079,3861,FALSE,0.244,0,0.003500000000000003,0,0.0424,0.1464,0.1888,0,0.1454,0.1096,0,1.434426229508198,0,17.37704918032787,60,77.37704918032787,0,59.59016393442623,44.91803278688525
Asia,Arid,88.28455,48.67256,4097,FALSE,0.447,0,0,0,0.0971,0.1376,0.2347,0.0746,0.1377,0.2123,0,0,0,21.72259507829978,30.782997762863534,52.505592841163306,16.68903803131991,30.805369127516773,47.49440715883669
Asia,Arid,30.8,38.425,4137,FALSE,0.174,0.0236,0.0299,0.0535,0,0.17,0.0193,0,0.14300000000000002,0.1015,13.563218390804598,17.183908045977013,30.747126436781613,0,97.70114942528737,11.091954022988507,0,82.18390804597703,58.333333333333336
Asia,Arid,64.25,53.766667,46523,FALSE,0.463,0,0,0,0.1386,0.06129999999999999,0.1999,0.2021,0.06130000000000002,0.2634,0,0,0,29.93520518358531,13.239740820734339,43.17494600431965,43.650107991360684,13.239740820734344,56.88984881209503
Asia,Arid,81.03134,44.97373,47817,FALSE,0.386,0.0756,0.014200000000000004,0.0898,0.1345,0.05249999999999999,0.187,0.0013,0.1075,0.1088,19.585492227979273,3.6787564766839385,23.264248704663213,34.84455958549223,13.60103626943005,48.44559585492228,0.33678756476683935,27.849740932642487,28.186528497409324
Asia,Arid,78.32333,32.92944,PANGAEA.808952,FALSE,0.24,0,0,0,0.0308,0.1069,0.1377,0,0.10690000000000001,0.1024,0,0,0,12.833333333333336,44.54166666666667,57.375,0,44.54166666666667,42.66666666666667
Asia,Arid,84.38194,43.04583,PANGAEA.884462,FALSE,0.385,0,0.0385,0.0064,0.175,0.09300000000000003,0.268,0.0331,0.07750000000000001,0.1106,0,10,1.6623376623376624,45.45454545454545,24.15584415584416,69.61038961038962,8.597402597402597,20.129870129870135,28.72727272727273
Asia,Arid,86.804,41.931,PANGAEA.896256,FALSE,0.337,0,0.0779,0.0521,0,0.1251,0.0773,0.0785,0.12919999999999998,0.2077,0,23.115727002967358,15.45994065281899,0,37.12166172106824,22.93768545994065,23.293768545994066,38.338278931750736,61.6320474777448
Asia,Arid,92.8,43.62,PVT_Barkol_Lake,TRUE,-0.094,0,0.0432,0,0,0.095,0,0,0.079,0.0172,-0,-45.95744680851064,-0,-0,-101.06382978723406,-0,-0,-84.04255319148936,-18.29787234042553
Asia,Arid,87.78,43.55,PVT_Chaiwopu_Lake,FALSE,0.292,0.1808,0,0.1757,0,0.1131,0.0234,0.0238,0.0691,0.0929,61.917808219178085,0,60.17123287671233,0,38.732876712328775,8.013698630136986,8.15068493150685,23.664383561643834,31.815068493150683
Asia,Arid,95.5,37.1,PVT_Dabsan_Lake,FALSE,0.2,0,0.0392,0,0,0.1155,0.1048,0.0018,0.10500000000000001,0.1068,0,19.599999999999998,0,0,57.75,52.400000000000006,0.8999999999999999,52.5,53.400000000000006
Asia,Arid,112.67,40.58,PVT_Daihai_Lake_2004,FALSE,0.341,0,0.0185,0.003,0.156,0.05660000000000001,0.2126,0.0491,0.0761,0.1252,0,5.425219941348973,0.879765395894428,45.74780058651026,16.598240469208214,62.34604105571847,14.39882697947214,22.31671554252199,36.71554252199413
Asia,Arid,100.41,36.25,PVT_Dalianhai_Lake,TRUE,0.029,0.0081,0.009000000000000001,0.0171,0,0.0399,0,0,0.049,0.0214,27.931034482758616,31.03448275862069,58.9655172413793,0,137.5862068965517,0,0,168.9655172413793,73.79310344827586
Asia,Arid,88.2,47.83,PVT_Daluoba_basin,TRUE,-0.144,0,0.0305,0,0,0.07169999999999999,0,0,0.0706,0.018,-0,-21.180555555555557,-0,-0,-49.791666666666664,-0,-0,-49.02777777777778,-12.5
Asia,Arid,88.3,48.67,PVT_Hoton_Nur_2,FALSE,0.313,0,0,0,0.0759,0.11450000000000002,0.1904,0.0077,0.11460000000000001,0.1223,0,0,0,24.249201277955272,36.581469648562305,60.83067092651757,2.460063897763578,36.61341853035144,39.07348242811502
Asia,Arid,90.25,40.33,PVT_Lop_Nur_Luo4,FALSE,0.157,0,0.1016,0.0436,0,0.1542,0.0252,0,0.1496,0.0884,0,64.71337579617834,27.770700636942674,0,98.21656050955414,16.050955414012737,0,95.28662420382166,56.30573248407643
Asia,Arid,85.92,45.83,PVT_Manas_Lake_LM1,FALSE,0.165,0,0.0283,0.0069,0.0926,0.006699999999999998,0.0993,0.0673,0,0.0587,0,17.151515151515152,4.181818181818182,56.12121212121212,4.060606060606059,60.18181818181818,40.78787878787878,0,35.57575757575758
Asia,Arid,109.5,39.5,PVT_Qigai_Nuur,FALSE,0.564,0,0.049999999999999996,0.0401,0.0849,0.20059999999999997,0.2855,0.041,0.1976,0.2386,0,8.865248226950355,7.109929078014185,15.053191489361703,35.56737588652482,50.62056737588653,7.269503546099291,35.0354609929078,42.304964539007095
Asia,Arid,103.34,39.01,PVT_Sanjiaocheng_Section,FALSE,0.305,0.1582,0,0.0835,0.2749,0,0.2126,0.0328,0,0.0089,51.8688524590164,0,27.377049180327873,90.1311475409836,0,69.70491803278689,10.754098360655739,0,2.9180327868852456
Asia,Arid,80.24,34.61,PVT_Sumxi_Lake,FALSE,0.112,0,0,0,0.0595,0.0295,0.089,0,0.0296,0.0229,0,0,0,53.125,26.339285714285715,79.46428571428571,0,26.42857142857143,20.44642857142857
Asia,Arid,87.29,47.22,PVT_Wulungu_Lake,FALSE,0.56,0.2142,0,0.13,0.1083,0.0671,0.1754,0.1873,0.06700000000000003,0.2543,38.24999999999999,0,23.21428571428571,19.33928571428571,11.982142857142858,31.321428571428566,33.44642857142857,11.964285714285719,45.410714285714285
Asia,Arid,102.6,49.9,PVT_Yamant_Nur_Lake,FALSE,0.198,0,0.0287,0.014,0,0.1387,0.0707,0,0.1253,0.1138,0,14.494949494949495,7.07070707070707,0,70.05050505050504,35.707070707070706,0,63.28282828282828,57.47474747474747
Asia,Arid,84.65,35.43,PVT_Yanghu_Lake,FALSE,0.358,0,0,0,0.1137,0.12010000000000001,0.2338,0.0037,0.1201,0.1238,0,0,0,31.75977653631285,33.54748603351956,65.3072625698324,1.0335195530726258,33.547486033519554,34.58100558659218
Asia,Arid,59.983333,44.42,cao_6,FALSE,0.472,0,0,0,0.1474,0.10629999999999998,0.2537,0.1119,0.1063,0.2182,0,0,0,31.228813559322038,22.521186440677962,53.75,23.70762711864407,22.52118644067797,46.228813559322035
Asia,Arid,36.016667,40.916667,pg_711911,FALSE,0.487,0.0489,0.025900000000000006,0.0748,0.2397,0,0.2285,0.1942,0,0.1836,10.041067761806982,5.318275154004108,15.359342915811089,49.219712525667354,0,46.91991786447639,39.87679671457906,0,37.70020533880904
Asia,Arid,35.39417,31.46528,pg_874340,TRUE,0.053,0.0998,0,0.0289,0,0,0,0.0553,0,0.0462,188.30188679245282,0,54.52830188679245,0,0,0,104.33962264150945,0,87.16981132075472
Asia,Arid,35.58881,32.82328,pg_884740,FALSE,0.396,0.0538,0,0.0497,0.1952,0,0.1867,0.1722,0,0.16,13.585858585858585,0,12.55050505050505,49.292929292929294,0,47.14646464646465,43.484848484848484,0,40.4040404040404
Asia,Arid,55.3908,37.2121,pg_907390,TRUE,0.421,0.5065,0,0.3193,0.2507,0,0.0454,0.0901,0,0.0559,120.30878859857481,0,75.84323040380048,59.548693586698334,0,10.783847980997626,21.401425178147267,0,13.277909738717339
Asia,Cold_Dry_Summer,31.283333,40.6,24161,FALSE,0.339,0,0.0662,0.036,0,0.076,0.0597,0.1699,0.0736,0.2435,0,19.528023598820056,10.619469026548671,0,22.418879056047196,17.61061946902655,50.11799410029498,21.710914454277283,71.82890855457227
Asia,Cold_Dry_Summer,29.898333,36.9975,4442,FALSE,0.402,0,0,0,0.3052,0.07069999999999999,0.3759,0,0.0883,0.048,0,0,0,75.92039800995025,17.58706467661691,93.50746268656717,0,21.965174129353233,11.940298507462686
Asia,Cold_Dry_Summer,43,38.5,4509,FALSE,0.605,0.0909,0,0.0871,0.0572,0.20070000000000002,0.2579,0.0339,0.2263,0.2602,15.024793388429753,0,14.396694214876032,9.454545454545455,33.17355371900827,42.62809917355372,5.603305785123967,37.404958677685954,43.00826446280991
Asia,Cold_Dry_Summer,123.64813,69.62852,cao_151,FALSE,0.628,0,0,0,0.1211,0.2173,0.3384,0.0721,0.2173,0.2894,0,0,0,19.283439490445858,34.60191082802548,53.88535031847134,11.480891719745223,34.60191082802548,46.082802547770704
Asia,Cold_Dry_Summer,157.75815,53.25221667,cao_166,FALSE,0.53,0,0,0,0.2182,0.12009999999999998,0.3383,0.0717,0.1201,0.1918,0,0,0,41.16981132075472,22.660377358490564,63.83018867924528,13.528301886792452,22.660377358490564,36.18867924528302
Asia,Cold_Dry_Summer,151.833333,59.55,cao_24,FALSE,0.376,0,0,0,0.1342,0.13009999999999997,0.2643,0,0.1301,0.1116,0,0,0,35.69148936170213,34.60106382978723,70.29255319148936,0,34.60106382978723,29.680851063829788
Asia,Cold_Dry_Summer,151.87,59.58,cao_74,FALSE,0.135,0,0,0,0.0301,0.018600000000000002,0.0487,0.0677,0.018600000000000005,0.0863,0,0,0,22.296296296296294,13.777777777777779,36.07407407407407,50.14814814814814,13.77777777777778,63.92592592592592
Asia,Cold_Dry_Summer,46.116667,35.533333,pg_738918,FALSE,0.218,0.0658,0,0.0496,0.0686,0.010700000000000001,0.0793,0.0455,0.044,0.0895,30.183486238532108,0,22.75229357798165,31.46788990825688,4.908256880733945,36.37614678899082,20.871559633027523,20.183486238532108,41.05504587155963
Asia,Cold_Dry_Winter,102.633333333333,33.45,14619,TRUE,0.133,0,0.0548,0.0083,0,0.027299999999999998,0,0.1258,0.012700000000000017,0.1385,0,41.203007518796994,6.2406015037593985,0,20.52631578947368,0,94.58646616541353,9.54887218045114,104.13533834586465
Asia,Cold_Dry_Winter,98.76251,48.18924,4010,FALSE,0.238,0,0,0,0.1535,2.999999999999947e-4,0.1538,0.0837,3.000000000000086e-4,0.084,0,0,0,64.49579831932773,0.12605042016806503,64.6218487394958,35.168067226890756,0.12605042016807083,35.294117647058826
Asia,Cold_Dry_Winter,99.383333,51.333333,4020,FALSE,0.435,0,0,0,0.1407,0.08480000000000001,0.2255,0.1249,0.0848,0.2097,0,0,0,32.34482758620689,19.494252873563223,51.839080459770116,28.71264367816092,19.49425287356322,48.206896551724135
Asia,Cold_Dry_Winter,106.6188,50.2618,4081,FALSE,0.34,0,0,0,0.1588,0.0572,0.216,0.0976,0.04859999999999999,0.1462,0,0,0,46.705882352941174,16.823529411764703,63.52941176470588,28.705882352941174,14.29411764705882,42.99999999999999
Asia,Cold_Dry_Winter,108.133333,52.783333,40990,FALSE,0.18,0,0,0,0,0.1446,0.0798,0,0.12190000000000001,0.1154,0,0,0,0,80.33333333333333,44.33333333333333,0,67.72222222222223,64.11111111111111
Asia,Cold_Dry_Winter,108.91361,53.95472,40997,FALSE,0.368,0.017,0,0.0032,0.1161,0.0677,0.1838,0.1033,0.0781,0.1814,4.619565217391305,0,0.8695652173913043,31.54891304347826,18.396739130434785,49.94565217391304,28.070652173913047,21.222826086956523,49.29347826086957
Asia,Cold_Dry_Winter,100.22665,50.6286,4102,FALSE,0.138,0,0,0,0.0188,0.0403,0.0591,0.0384,0.04030000000000001,0.0787,0,0,0,13.623188405797102,29.202898550724637,42.826086956521735,27.826086956521735,29.202898550724644,57.028985507246375
Asia,Cold_Dry_Winter,115.225425,41.632845,41245,FALSE,0.579,0.019,0.1033,0.1223,0.11,0.13279999999999997,0.2428,0.0571,0.1572,0.2143,3.281519861830743,17.841105354058723,21.122625215889467,18.99827288428325,22.936096718480133,41.93436960276339,9.861830742659757,27.150259067357517,37.01208981001727
Asia,Cold_Dry_Winter,120.8665,47.506,Lake_Moon,FALSE,0.246,0.0562,0.0281,0.0843,0.0339,0.0242,0.0581,0.0403,0.0638,0.1041,22.84552845528455,11.422764227642276,34.268292682926834,13.78048780487805,9.83739837398374,23.617886178861788,16.382113821138216,25.934959349593495,42.3170731707317
Asia,Cold_Dry_Winter,105.87,52.08,PVT_Baikal_lake,FALSE,0.528,0.0105,0.009199999999999998,0.0197,0.0292,0.2624,0.2916,0,0.2354,0.2163,1.9886363636363635,1.7424242424242418,3.731060606060606,5.530303030303029,49.6969696969697,55.22727272727273,0,44.58333333333333,40.965909090909086
Asia,Cold_Dry_Winter,110,31.49,PVT_Dajiuhu_2013,TRUE,-0.101,0,0.0489,0,0,0.033,0,0.0725,0.0040000000000000036,0.0765,-0,-48.415841584158414,-0,-0,-32.67326732673268,-0,-71.78217821782177,-3.960396039603964,-75.74257425742573
Asia,Cold_Dry_Winter,117.47,42.374,PVT_Dali_Nur_Jiangjunpaozi_Lake,FALSE,0.337,0.0781,0,0.0462,0.1368,0.07699999999999999,0.2138,8e-4,0.07640000000000001,0.0772,23.17507418397626,0,13.709198813056378,40.59347181008902,22.848664688427295,63.44213649851631,0.2373887240356083,22.670623145400594,22.9080118694362
Asia,Cold_Dry_Winter,116.683,42.70733,PVT_Dali_Nur_Liuzhouwan_Lake,FALSE,0.306,0,0.055600000000000004,0.0374,0.0531,0.0923,0.1454,0.0274,0.0953,0.1227,0,18.16993464052288,12.222222222222223,17.352941176470587,30.163398692810457,47.51633986928105,8.954248366013072,31.143790849673202,40.09803921568628
Asia,Cold_Dry_Winter,115.78,39.53,PVT_Dongganchi,FALSE,0.106,0,0.0411,0.0322,0,0.0658,0.0365,0,0.057,0.0374,0,38.77358490566037,30.377358490566035,0,62.075471698113205,34.43396226415094,0,53.77358490566038,35.28301886792453
Asia,Cold_Dry_Winter,126.37,42.3,PVT_Erhailongwan_Lake,FALSE,0.283,0.0322,0.0481,0.0803,0,0.1161,0.0901,0.0048,0.1075,0.1123,11.37809187279152,16.996466431095406,28.374558303886925,0,41.024734982332156,31.837455830388695,1.6961130742049468,37.985865724381625,39.68197879858658
Asia,Cold_Dry_Winter,112.19,38.89,PVT_Ganhai_Lake,FALSE,0.296,0.0379,0,0.0248,0.0907,0.055499999999999994,0.1462,0.0899,0.035100000000000006,0.125,12.804054054054056,0,8.378378378378379,30.64189189189189,18.75,49.391891891891895,30.37162162162162,11.85810810810811,42.22972972972973
Asia,Cold_Dry_Winter,112.23,38.9,PVT_Gonghai_Lake,FALSE,0.32,0.1034,0,0.0744,0,0.11460000000000001,0.0907,0.0784,0.0761,0.1545,32.3125,0,23.25,0,35.8125,28.34375,24.5,23.78125,48.28125
Asia,Cold_Dry_Winter,117.51,49.13,PVT_Hulun_Lake_HL06,FALSE,0.292,0,0,0,0.1661,0.06740000000000002,0.2335,0,0.0674,0.0588,0,0,0,56.88356164383562,23.082191780821926,79.96575342465755,0,23.08219178082192,20.136986301369863
Asia,Cold_Dry_Winter,108.12,52.78,PVT_Kotokel,TRUE,0.44,0.0128,0,0,0,0,0,0.7109,0,0.5778,2.909090909090909,0,0,0,0,0,161.5681818181818,0,131.3181818181818
Asia,Cold_Dry_Winter,101.35,37.59,PVT_Luanhaizi_LH2,FALSE,0.542,0,0,0,0.1921,0.1921,0.3842,0,0.1889,0.1764,0,0,0,35.442804428044276,35.442804428044276,70.88560885608855,0,34.85239852398524,32.54612546125461
Asia,Cold_Dry_Winter,117.12,38.05,PVT_Mengcun,FALSE,0.259,0,0.0164,0,0.016,0.11470000000000001,0.1307,0.0205,0.1239,0.1444,0,6.332046332046333,0,6.177606177606178,44.28571428571429,50.46332046332047,7.915057915057915,47.83783783783783,55.752895752895746
Asia,Cold_Dry_Winter,100.52,36.67,PVT_Qinghai_Lake_QH2000,FALSE,0.489,0.1885,0,0.1699,0.0695,0.1043,0.1738,0,0.1718,0.1453,38.5480572597137,0,34.74437627811861,14.21267893660532,21.32924335378323,35.54192229038855,0,35.13292433537833,29.713701431492844
Asia,Cold_Dry_Winter,105.2,50.2,PVT_Shaamar,FALSE,0.228,0.0194,0,0.0078,0.0306,0.06079999999999999,0.0914,0.0768,0.052500000000000005,0.1293,8.508771929824562,0,3.421052631578947,13.421052631578947,26.66666666666666,40.08771929824561,33.68421052631578,23.026315789473685,56.710526315789465
Asia,Cold_Dry_Winter,126.6,42.28,PVT_Sihailongwan_Lake,FALSE,0.314,0.0609,0.010799999999999997,0.0717,0.0973,0.06240000000000001,0.1597,0.0425,0.03969999999999999,0.0822,19.394904458598727,3.439490445859872,22.8343949044586,30.987261146496813,19.872611464968156,50.85987261146497,13.535031847133757,12.643312101910825,26.178343949044585
Asia,Cold_Dry_Winter,104.52,35.54,PVT_Sujiawan,FALSE,0.527,0.0232,0.0907,0.1139,0,0.20570000000000002,0.2048,0.0287,0.1797,0.2084,4.4022770398481965,17.21062618595825,21.612903225806452,0,39.03225806451613,38.861480075901326,5.445920303605313,34.098671726755214,39.54459203036053
Asia,Cold_Dry_Winter,99.72,26.63,PVT_Tiancai_Lake,FALSE,0.479,0.0491,0.016900000000000005,0.066,0,0.2334,0.185,0,0.2314,0.2282,10.250521920668058,3.5281837160751577,13.778705636743215,0,48.72651356993737,38.62212943632568,0,48.30897703549061,47.64091858037578
Asia,Cold_Dry_Winter,122.52,37.38,PVT_Xiehu_Lake_SO4,FALSE,0.467,0,0.06129999999999999,0.0319,0.1373,0.15869999999999998,0.296,0.0051,0.1342,0.1393,0,13.126338329764453,6.830835117773018,29.400428265524624,33.982869379014986,63.3832976445396,1.0920770877944326,28.736616702355462,29.82869379014989
Asia,Cold_Dry_Winter,103.35,33.95,PVT_Zoige_RH,FALSE,0.395,0.0515,0.0458,0.0973,0.0772,0.11900000000000001,0.1962,0.0123,0.08889999999999999,0.1012,13.0379746835443,11.594936708860759,24.63291139240506,19.544303797468356,30.126582278481013,49.67088607594937,3.113924050632911,22.506329113924046,25.62025316455696
Asia,Cold_Dry_Winter,135.05,53.22,cao_108,FALSE,0.274,0,0,0,0.0184,0.11829999999999999,0.1367,0.0191,0.1184,0.1375,0,0,0,6.715328467153284,43.17518248175182,49.8905109489051,6.970802919708029,43.21167883211678,50.18248175182482
Asia,Cold_Dry_Winter,147.75,63.28,cao_127,FALSE,0.653,0,0,0,0.408,0.07820000000000005,0.4862,0.0887,0.07819999999999999,0.1669,0,0,0,62.48085758039815,11.975497702909655,74.4563552833078,13.583460949464014,11.975497702909646,25.558958652373658
Asia,Cold_Dry_Winter,137.05,50,cao_164,FALSE,0.439,0,0,0,0.1932,0.10089999999999996,0.2941,0.0445,0.10080000000000001,0.1453,0,0,0,44.00911161731207,22.984054669703863,66.99316628701594,10.136674259681094,22.961275626423692,33.097949886104786
Asia,Cold_Dry_Winter,149.008889,62.088889,cao_33,FALSE,0.303,0,0,0,0.0174,0.1242,0.1416,0.0375,0.12409999999999999,0.1616,0,0,0,5.742574257425742,40.990099009900995,46.73267326732674,12.376237623762377,40.95709570957096,53.333333333333336
Asia,Cold_Dry_Winter,137.08,50.07,cao_44,FALSE,0.335,0,0,0,0.1416,0.07819999999999999,0.2198,0.037,0.07819999999999999,0.1152,0,0,0,42.26865671641791,23.34328358208955,65.61194029850745,11.044776119402984,23.34328358208955,34.38805970149254
Asia,Cold_Dry_Winter,107,55.44,cao_54,FALSE,0.436,0,0,0,0,0.2138,0.1772,0.0445,0.2138,0.2583,0,0,0,0,49.03669724770642,40.642201834862384,10.206422018348624,49.03669724770642,59.24311926605505
Asia,Cold_Dry_Winter,108.9136111,53.95472222,cao_8,FALSE,0.458,0.0635,0,0.0248,0.0579,0.1368,0.1947,0.0819,0.1571,0.239,13.864628820960698,0,5.414847161572052,12.641921397379912,29.868995633187772,42.51091703056768,17.882096069868993,34.301310043668124,52.18340611353711
Asia,Cold_Without_dry_season_Cold_Summer,151.716667,61.033333,1979,FALSE,0.383,0,0,0,0.1626,0.05790000000000001,0.2205,0.1049,0.057999999999999996,0.1629,0,0,0,42.454308093994776,15.117493472584858,57.57180156657964,27.389033942558743,15.143603133159267,42.53263707571801
Asia,Cold_Without_dry_season_Cold_Summer,87.07225,48.802645,30184,FALSE,0.356,0,0,0,0,0.163,0.1145,0.0789,0.1629,0.2418,0,0,0,0,45.78651685393259,32.16292134831461,22.162921348314608,45.758426966292134,67.92134831460675
Asia,Cold_Without_dry_season_Cold_Summer,37.516667,66.375,3896,FALSE,0.496,0.0647,0,0.0366,0.02,0.193,0.213,0.1057,0.1407,0.2464,13.044354838709676,0,7.379032258064516,4.032258064516129,38.91129032258064,42.943548387096776,21.31048387096774,28.366935483870964,49.67741935483871
Asia,Cold_Without_dry_season_Cold_Summer,36.25,63.9,4543,FALSE,0.413,0.035,0,0,0.1036,0.0378,0.1414,0.2241,0.050199999999999995,0.2743,8.474576271186441,0,0,25.08474576271186,9.152542372881356,34.23728813559322,54.26150121065375,12.154963680387407,66.41646489104116
Asia,Cold_Without_dry_season_Cold_Summer,35.32822,68.82667,46447,FALSE,0.564,0,0.030699999999999998,0.0305,0.3059,0.09199999999999997,0.3979,0.0406,0.09459999999999999,0.1352,0,5.443262411347518,5.407801418439717,54.23758865248227,16.312056737588648,70.54964539007092,7.198581560283689,16.77304964539007,23.97163120567376
Asia,Cold_Without_dry_season_Cold_Summer,62.75,67.366667,46488,FALSE,0.424,0,0,0,0.2088,0.0022999999999999965,0.2111,0.2112,0.0022000000000000075,0.2134,0,0,0,49.24528301886793,0.5424528301886784,49.78773584905661,49.81132075471698,0.5188679245283037,50.33018867924529
Asia,Cold_Without_dry_season_Cold_Summer,75.19611,41.79389,PANGAEA.834960,FALSE,0.722,0,0.129,0.129,0.0705,0.1356,0.2061,0.2574,0.12979999999999997,0.3872,0,17.867036011080334,17.867036011080334,9.764542936288088,18.781163434903046,28.545706371191137,35.65096952908588,17.97783933518005,53.628808864265935
Asia,Cold_Without_dry_season_Cold_Summer,97.716,70.667,PANGAEA.896390,FALSE,0.301,0,0,0,0,0.1966,0.1215,0,0.1966,0.1794,0,0,0,0,65.3156146179402,40.365448504983384,0,65.3156146179402,59.60132890365449
Asia,Cold_Without_dry_season_Cold_Summer,87.11,50.48,PVT_Uzunkol_Lake,FALSE,0.401,0.1071,0,0.073,0.103,0.0735,0.1765,0.0608,0.09060000000000001,0.1514,26.708229426433917,0,18.204488778054863,25.6857855361596,18.329177057356606,44.0149625935162,15.162094763092268,22.59351620947631,37.755610972568576
Asia,Cold_Without_dry_season_Cold_Summer,152.101667,59.964722,cao_102,FALSE,0.496,0,0,0,0,0.2553,0.2333,0.0075,0.25529999999999997,0.2628,0,0,0,0,51.47177419354839,47.03629032258065,1.5120967741935483,51.471774193548384,52.98387096774193
Asia,Cold_Without_dry_season_Cold_Summer,149.5,62.17,cao_104,FALSE,0.753,0,0,0,0.1637,0.28459999999999996,0.4483,0.0204,0.28469999999999995,0.3051,0,0,0,21.739707835325365,37.79548472775564,59.535192563081004,2.709163346613546,37.80876494023904,40.51792828685259
Asia,Cold_Without_dry_season_Cold_Summer,72.08583333,60.01916667,cao_105,FALSE,0.288,0,0,0,0,0.1648,0.1162,0.0074,0.1647,0.1721,0,0,0,0,57.22222222222223,40.34722222222222,2.5694444444444446,57.187500000000014,59.75694444444445
Asia,Cold_Without_dry_season_Cold_Summer,149.5,62.17,cao_117,FALSE,0.42,0,0,0,0.0601,0.1462,0.2063,0.068,0.1462,0.2142,0,0,0,14.30952380952381,34.80952380952381,49.11904761904762,16.19047619047619,34.80952380952381,51
Asia,Cold_Without_dry_season_Cold_Summer,84,56.166667,cao_124,FALSE,0.269,0.1055,0,0.07,0.1885,0,0.1756,0,0.0371,0.0233,39.21933085501858,0,26.022304832713754,70.07434944237917,0,65.27881040892193,0,13.791821561338288,8.661710037174721
Asia,Cold_Without_dry_season_Cold_Summer,84.83333333,56.33333333,cao_134,FALSE,0.444,0,0.0414,0,0.0433,0.1704,0.2137,0.0724,0.1669,0.2393,0,9.324324324324323,0,9.752252252252251,38.37837837837837,48.13063063063063,16.306306306306308,37.59009009009009,53.8963963963964
Asia,Cold_Without_dry_season_Cold_Summer,126.74633,65.272,cao_137,FALSE,0.522,0,0,0,0.0639,0.1437,0.2076,0.1703,0.1437,0.314,0,0,0,12.241379310344827,27.528735632183903,39.770114942528735,32.62452107279694,27.528735632183903,60.15325670498084
Asia,Cold_Without_dry_season_Cold_Summer,126.77516,65.2955,cao_14,FALSE,0.553,0,0,0,0.1032,0.16849999999999998,0.2717,0.1126,0.1686,0.2812,0,0,0,18.66184448462929,30.47016274864375,49.13200723327305,20.361663652802893,30.488245931283902,50.849909584086795
