sensitivity_type,omitted_group,distance_km,repetition,aggregation_level,profile,importance_balance,n_records,n_strata,weight_sum,region,climatezone,ranking,unthinned_balance,absolute_deviation
thinning,NA,250,98,region_climatezone,signed,-0.5421245421245421,1,1,0.546,Europe,Cold_Dry_Summer,climate,-0.5421245421245421,0
thinning,NA,250,98,region_climatezone,signed,-0.3280781112091792,21,1,9.064,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.3158885412303826,0.012189569978796555
thinning,NA,250,98,region_climatezone,signed,-0.291559937344513,26,1,10.853,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.30475901206937894,0.013199074724865922
thinning,NA,250,98,region_climatezone,signed,-0.26083403775711467,7,1,3.549,Europe,Polar,climate,-0.2810317833098481,0.02019774555273346
thinning,NA,250,98,region_climatezone,signed,-0.4960620025136154,6,1,2.387,Europe,Temperate_Dry_Summer,climate,-0.3462449255751015,0.14981707693851387
thinning,NA,250,98,region_climatezone,signed,-0.29339588156451807,17,1,8.207,Europe,Temperate_Without_dry_season,climate,-0.2235543675511305,0.06984151401338756
thinning,NA,250,98,region_climatezone,signed,-0.2733866011063307,4,1,1.627,Latin America,Arid,climate,-0.20252690687880207,0.07085969422752861
thinning,NA,250,98,region_climatezone,signed,-0.31910739191073917,2,1,0.717,Latin America,Cold_Dry_Summer,climate,-0.31910739191073917,0
thinning,NA,250,98,region_climatezone,signed,-0.39961013645224175,9,1,3.078,Latin America,Polar,climate,-0.4060151802656547,0.006405043813412947
thinning,NA,250,98,region_climatezone,signed,-0.6304845814977974,3,1,1.135,Latin America,Temperate_Dry_Summer,climate,-0.5460759493670886,0.08440863213070882
thinning,NA,250,98,region_climatezone,signed,-0.21195542046605878,2,1,0.987,Latin America,Temperate_Dry_Winter,climate,-0.21195542046605878,0
thinning,NA,250,98,region_climatezone,signed,-0.45529629629629637,8,1,2.6999999999999997,Latin America,Temperate_Without_dry_season,climate,-0.34384168704156487,0.1114546092547315
thinning,NA,250,98,region_climatezone,signed,-0.17712282524019737,9,1,3.851,Latin America,Tropical,climate,-0.20289893617021273,0.02577611093001536
thinning,NA,250,98,region_climatezone,signed,-0.04021482839926643,13,1,3.8169999999999997,North America,Arid,climate,-0.09695403359793242,0.056739205198665994
thinning,NA,250,98,region_climatezone,signed,-0.19064299988244976,19,1,8.507,North America,Cold_Dry_Summer,climate,-0.19629223562244594,0.005649235739996178
thinning,NA,250,98,region_climatezone,signed,-0.2856309263311452,45,1,20.565,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.3209002701449831,0.03526934381383795
thinning,NA,250,98,region_climatezone,signed,-0.31033447684391086,10,1,4.664,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.258062029563798,0.05227244728011288
thinning,NA,250,98,region_climatezone,signed,-0.24226172691962952,32,1,13.388,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.24718482540730438,0.00492309848767486
thinning,NA,250,98,region_climatezone,signed,-0.4576247198962143,21,1,8.479,North America,Polar,climate,-0.4256883067336428,0.03193641316257151
thinning,NA,250,98,region_climatezone,signed,-0.2630078125,5,1,2.56,North America,Temperate_Dry_Summer,climate,0.013522825150732137,0.27653063765073216
thinning,NA,250,98,region_climatezone,signed,-0.11959140911471977,14,1,5.726999999999999,North America,Temperate_Without_dry_season,climate,-0.1578478914738199,0.03825648235910012
thinning,NA,250,98,region_climatezone,signed,-0.23106575963718817,1,1,0.441,Oceania,Arid,climate,-0.23106575963718817,0
thinning,NA,250,98,region_climatezone,signed,-0.18768115942028984,1,1,0.138,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.18768115942028984,0
thinning,NA,250,98,region_climatezone,signed,0.13786764705882348,1,1,0.544,Oceania,Cold_Without_dry_season_Warm_Summer,human,-0.030684699915469144,0.16855234697429264
thinning,NA,250,98,region_climatezone,signed,-0.5269406392694064,1,1,0.219,Oceania,Temperate_Dry_Summer,climate,-0.5269406392694064,0
thinning,NA,250,98,region_climatezone,signed,-0.012820512820512832,1,1,0.312,Oceania,Temperate_Dry_Winter,climate,-0.012820512820512832,0
thinning,NA,250,98,region_climatezone,signed,-0.19060150375939847,5,1,2.394,Oceania,Temperate_Without_dry_season,climate,-0.2920142568153357,0.10141275305593725
thinning,NA,250,98,region_climatezone,signed,-0.2593905817174515,4,1,1.8050000000000002,Oceania,Tropical,climate,-0.2593905817174515,0
thinning,NA,250,98,overall,zero_truncated,-0.5029721703088281,359,39,86.4688,All,All,climate,-0.4767035948531674,0.026268575455660748
thinning,NA,250,98,region,zero_truncated,-0.6306141805441747,67,10,15.4987,Asia,All,climate,-0.6007264841916491,0.02988769635252564
thinning,NA,250,98,region,zero_truncated,-0.5573469722438605,82,7,19.5128,Europe,All,climate,-0.5205549299021911,0.03679204234166944
thinning,NA,250,98,region,zero_truncated,-0.5480254963733608,37,7,8.1894,Latin America,All,climate,-0.540289631976551,0.007735864396809844
thinning,NA,250,98,region,zero_truncated,-0.43067876058925425,159,8,40.0642,North America,All,climate,-0.42431683537940396,0.006361925209850294
thinning,NA,250,98,region,zero_truncated,-0.34319692855136247,14,7,3.2037,Oceania,All,climate,-0.42363382665782195,0.08043689810645949
thinning,NA,250,98,region_climatezone,zero_truncated,-0.5334649312195423,15,1,3.2422,Asia,Arid,climate,-0.5609479064484485,0.027482975228906192
thinning,NA,250,98,region_climatezone,zero_truncated,-1,4,1,0.9088999999999999,Asia,Cold_Dry_Summer,climate,-1,0
thinning,NA,250,98,region_climatezone,zero_truncated,-0.5782779619209127,12,1,2.5946,Asia,Cold_Dry_Winter,climate,-0.6212127798304716,0.04293481790955889
thinning,NA,250,98,region_climatezone,zero_truncated,-0.841903124104328,6,1,1.7445,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8063029121049599,0.035600211999368137
thinning,NA,250,98,region_climatezone,zero_truncated,0.2971830985915493,1,1,0.14200000000000002,Asia,Cold_Without_dry_season_Hot_Summer,human,0.2971830985915493,0
thinning,NA,250,98,region_climatezone,zero_truncated,-0.7382874107060025,9,1,2.1557999999999997,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7443992213767475,0.006111810670745066
thinning,NA,250,98,region_climatezone,zero_truncated,-0.6300948817319257,7,1,1.4966,Asia,Polar,climate,-0.5398557258791704,0.09023915585275533
thinning,NA,250,98,region_climatezone,zero_truncated,-0.7178378378378378,4,1,0.74,Asia,Temperate_Dry_Summer,climate,-0.7178378378378378,0
thinning,NA,250,98,region_climatezone,zero_truncated,-0.22280312253813647,5,1,1.3963,Asia,Temperate_Dry_Winter,climate,-0.07145414556800161,0.15134897697013486
thinning,NA,250,98,region_climatezone,zero_truncated,-0.771386156986454,4,1,1.0777999999999999,Asia,Temperate_Without_dry_season,climate,-0.6169011675148613,0.15448498947159262
thinning,NA,250,98,region_climatezone,zero_truncated,-0.8512731481481481,4,1,0.6912,Europe,Arid,climate,-0.9195247860830209,0.06825163793487277
thinning,NA,250,98,region_climatezone,zero_truncated,-1,1,1,0.2842,Europe,Cold_Dry_Summer,climate,-1,0
thinning,NA,250,98,region_climatezone,zero_truncated,-0.5710429843290497,21,1,4.9646,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.5773569313408167,0.006313947011767018
thinning,NA,250,98,region_climatezone,zero_truncated,-0.5354734385623197,26,1,5.4421,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.558407071598112,0.022933633035792322
thinning,NA,250,98,region_climatezone,zero_truncated,-0.4713625044468161,7,1,1.9676999999999998,Europe,Polar,climate,-0.5515808153925186,0.08021831094570248
thinning,NA,250,98,region_climatezone,zero_truncated,-0.7560375326872788,6,1,1.3002,Europe,Temperate_Dry_Summer,climate,-0.5984064769003405,0.15763105578693826
thinning,NA,250,98,region_climatezone,zero_truncated,-0.48186230155465987,17,1,4.8628,Europe,Temperate_Without_dry_season,climate,-0.3707139376017049,0.11114836395295496
thinning,NA,250,98,region_climatezone,zero_truncated,-0.4283655825442569,4,1,0.9716,Latin America,Arid,climate,-0.33869616222557397,0.08966942031868291
thinning,NA,250,98,region_climatezone,zero_truncated,-0.6697892271662763,2,1,0.3416,Latin America,Cold_Dry_Summer,climate,-0.6697892271662763,0
thinning,NA,250,98,region_climatezone,zero_truncated,-0.6418540105467667,9,1,1.8014999999999999,Latin America,Polar,climate,-0.6065492433639297,0.03530476718283704
thinning,NA,250,98,region_climatezone,zero_truncated,-0.8244432936302435,3,1,0.7724,Latin America,Temperate_Dry_Summer,climate,-0.8191655394860056,0.005277754144237923
thinning,NA,250,98,region_climatezone,zero_truncated,-0.3694807488519958,2,1,0.5662,Latin America,Temperate_Dry_Winter,climate,-0.3694807488519958,0
thinning,NA,250,98,region_climatezone,zero_truncated,-0.7700385484514157,8,1,1.5046,Latin America,Temperate_Without_dry_season,climate,-0.6112840246731934,0.1587545237782223
thinning,NA,250,98,region_climatezone,zero_truncated,-0.3056688326237957,9,1,2.2315,Latin America,Tropical,climate,-0.3323388759706927,0.026670043346897043
thinning,NA,250,98,region_climatezone,zero_truncated,-0.12108832420949424,13,1,2.4478,North America,Arid,climate,-0.2069857262804366,0.08589740207094236
thinning,NA,250,98,region_climatezone,zero_truncated,-0.2824912615189069,19,1,4.7205,North America,Cold_Dry_Summer,climate,-0.33555022950181745,0.05305896798291054
thinning,NA,250,98,region_climatezone,zero_truncated,-0.49002048382455016,45,1,11.8142,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.5480167937244503,0.05799630989990018
thinning,NA,250,98,region_climatezone,zero_truncated,-0.49295969555440233,10,1,2.8905,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.41807790961045194,0.0748817859439504
thinning,NA,250,98,region_climatezone,zero_truncated,-0.376489024519565,32,1,8.4871,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.375860025439408,6.289990801570111e-4
thinning,NA,250,98,region_climatezone,zero_truncated,-0.7506983649469633,21,1,5.1191,North America,Polar,climate,-0.7392123018986348,0.011486063048328443
thinning,NA,250,98,region_climatezone,zero_truncated,-0.4374634526671431,5,1,1.5391000000000001,North America,Temperate_Dry_Summer,climate,-0.0406641407437797,0.3967993119233634
thinning,NA,250,98,region_climatezone,zero_truncated,-0.22958731409435634,14,1,3.0459,North America,Temperate_Without_dry_season,climate,-0.2849129215315374,0.05532560743718107
thinning,NA,250,98,region_climatezone,zero_truncated,-0.41405932547744817,1,1,0.24609999999999999,Oceania,Arid,climate,-0.41405932547744817,0
thinning,NA,250,98,region_climatezone,zero_truncated,-0.7595307917888563,1,1,0.0341,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.7595307917888563,0
thinning,NA,250,98,region_climatezone,zero_truncated,0.3951527924130663,1,1,0.1898,Oceania,Cold_Without_dry_season_Warm_Summer,human,-0.07461459403905447,0.46976738645212074
thinning,NA,250,98,region_climatezone,zero_truncated,-0.7936726272352133,1,1,0.14539999999999997,Oceania,Temperate_Dry_Summer,climate,-0.7936726272352133,0
thinning,NA,250,98,region_climatezone,zero_truncated,-0.02277904328018225,1,1,0.1756,Oceania,Temperate_Dry_Winter,climate,-0.02277904328018225,0
thinning,NA,250,98,region_climatezone,zero_truncated,-0.3095028148952045,5,1,1.4743,Oceania,Temperate_Without_dry_season,climate,-0.4390901106099177,0.12958729571471322
thinning,NA,250,98,region_climatezone,zero_truncated,-0.5019181585677749,4,1,0.9384,Oceania,Tropical,climate,-0.5019181585677749,0
thinning,NA,250,99,overall,signed,-0.3021427476234284,360,39,156.528,All,All,climate,-0.2831586544625833,0.018984093160845095
thinning,NA,250,99,region,signed,-0.35311028220489055,65,10,26.541,Asia,All,climate,-0.36401346480067853,0.010903182595787986
thinning,NA,250,99,region,signed,-0.3605330573165998,83,7,38.645,Europe,All,climate,-0.2917575194770737,0.06877553783952611
thinning,NA,250,99,region,signed,-0.3032217498053776,38,7,16.699,Latin America,All,climate,-0.33702578705900965,0.03380403725363207
thinning,NA,250,99,region,signed,-0.2552328228020969,159,8,68.099,North America,All,climate,-0.25809641479910733,0.0028635919970104173
thinning,NA,250,99,region,signed,-0.23601772616136918,15,7,6.5440000000000005,Oceania,All,climate,-0.26128185648180124,0.025264130320432066
thinning,NA,250,99,region_climatezone,signed,-0.35119023397761956,15,1,4.915,Asia,Arid,climate,-0.3649708360337006,0.01378060205608106
thinning,NA,250,99,region_climatezone,signed,-0.5931665649786455,4,1,1.639,Asia,Cold_Dry_Summer,climate,-0.5931665649786455,0
thinning,NA,250,99,region_climatezone,signed,-0.3622987568779295,12,1,4.907,Asia,Cold_Dry_Winter,climate,-0.3860237682594702,0.023725011381540706
thinning,NA,250,99,region_climatezone,signed,-0.5053510565780505,6,1,2.934,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.5073347662547018,0.0019837096766512907
thinning,NA,250,99,region_climatezone,signed,0.16045627376425856,1,1,0.263,Asia,Cold_Without_dry_season_Hot_Summer,human,0.16045627376425856,0
thinning,NA,250,99,region_climatezone,signed,-0.38985507246376816,9,1,3.795,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.41254848719937937,0.022693414735611206
thinning,NA,250,99,region_climatezone,signed,-0.3090240123934935,6,1,2.582,Asia,Polar,climate,-0.3160415610745058,0.007017548681012342
thinning,NA,250,99,region_climatezone,signed,-0.3458020050125313,4,1,1.596,Asia,Temperate_Dry_Summer,climate,-0.3458020050125313,0
thinning,NA,250,99,region_climatezone,signed,0.02707051585423571,4,1,2.113,Asia,Temperate_Dry_Winter,human,-0.044285714285714275,0.07135623013994999
thinning,NA,250,99,region_climatezone,signed,-0.380189204229271,4,1,1.7970000000000002,Asia,Temperate_Without_dry_season,climate,-0.3691213180229655,0.0110678862063055
thinning,NA,250,99,region_climatezone,signed,-0.5829629629629629,4,1,1.35,Europe,Arid,climate,-0.5403057419835944,0.042657220979368526
thinning,NA,250,99,region_climatezone,signed,-0.5421245421245421,1,1,0.546,Europe,Cold_Dry_Summer,climate,-0.5421245421245421,0
thinning,NA,250,99,region_climatezone,signed,-0.3934323770491803,21,1,9.76,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.3158885412303826,0.0775438358187977
thinning,NA,250,99,region_climatezone,signed,-0.3415081463789132,25,1,11.723,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.30475901206937894,0.03674913430953425
thinning,NA,250,99,region_climatezone,signed,-0.30891140555988567,8,1,3.849,Europe,Polar,climate,-0.2810317833098481,0.02787962225003754
thinning,NA,250,99,region_climatezone,signed,-0.4336255259467041,6,1,2.852,Europe,Temperate_Dry_Summer,climate,-0.3462449255751015,0.08738060037160261
thinning,NA,250,99,region_climatezone,signed,-0.3013076474022184,18,1,8.565,Europe,Temperate_Without_dry_season,climate,-0.2235543675511305,0.07775327985108788
thinning,NA,250,99,region_climatezone,signed,-0.22098009188361406,4,1,1.306,Latin America,Arid,climate,-0.20252690687880207,0.018453185004811995
thinning,NA,250,99,region_climatezone,signed,-0.31910739191073917,2,1,0.717,Latin America,Cold_Dry_Summer,climate,-0.31910739191073917,0
thinning,NA,250,99,region_climatezone,signed,-0.4460968660968661,9,1,3.51,Latin America,Polar,climate,-0.4060151802656547,0.04008168583121141
thinning,NA,250,99,region_climatezone,signed,-0.40720663265306123,4,1,1.568,Latin America,Temperate_Dry_Summer,climate,-0.5460759493670886,0.13886931671402736
thinning,NA,250,99,region_climatezone,signed,-0.21195542046605878,2,1,0.987,Latin America,Temperate_Dry_Winter,climate,-0.21195542046605878,0
thinning,NA,250,99,region_climatezone,signed,-0.35767102615694163,8,1,3.976,Latin America,Temperate_Without_dry_season,climate,-0.34384168704156487,0.01382933911537676
thinning,NA,250,99,region_climatezone,signed,-0.15329018338727077,9,1,4.635,Latin America,Tropical,climate,-0.20289893617021273,0.04960875278294197
thinning,NA,250,99,region_climatezone,signed,-0.04021482839926643,13,1,3.8169999999999997,North America,Arid,climate,-0.09695403359793242,0.056739205198665994
thinning,NA,250,99,region_climatezone,signed,-0.1442427063935444,19,1,6.444,North America,Cold_Dry_Summer,climate,-0.19629223562244594,0.05204952922890155
thinning,NA,250,99,region_climatezone,signed,-0.3329633027522936,45,1,21.8,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.3209002701449831,0.012063032607310453
thinning,NA,250,99,region_climatezone,signed,-0.2599878197320341,10,1,4.926,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.258062029563798,0.00192579016823613
thinning,NA,250,99,region_climatezone,signed,-0.2375722543352601,31,1,14.532,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.24718482540730438,0.009612571072044274
thinning,NA,250,99,region_climatezone,signed,-0.4112590655094519,21,1,8.411,North America,Polar,climate,-0.4256883067336428,0.01442924122419087
thinning,NA,250,99,region_climatezone,signed,0.19736564805057957,5,1,1.8980000000000001,North America,Temperate_Dry_Summer,human,0.013522825150732137,0.18384282289984744
thinning,NA,250,99,region_climatezone,signed,-0.19484930633072875,15,1,6.271,North America,Temperate_Without_dry_season,climate,-0.1578478914738199,0.03700141485690886
thinning,NA,250,99,region_climatezone,signed,-0.23106575963718817,1,1,0.441,Oceania,Arid,climate,-0.23106575963718817,0
thinning,NA,250,99,region_climatezone,signed,-0.18768115942028984,1,1,0.138,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.18768115942028984,0
thinning,NA,250,99,region_climatezone,signed,-0.17417840375586852,1,1,0.639,Oceania,Cold_Without_dry_season_Warm_Summer,climate,-0.030684699915469144,0.14349370384039936
